,UID,Message,Username,Time,Timestamp,IST
380,113752904291378194710,"only affected train halted,  other trains are diverted through slow tracks (sent from Dombivli Stn.)",Jose Marattil,02 Jul 10:36 AM,1530507968064,2018-07-02 10:36:08
381,114792199884735143686,trains 9:58 fast local abi b kalyan pr h  (sent from Kalyan Stn.),sanjay wadhwani,02 Jul 10:36 AM,1530507970932,2018-07-02 10:36:10
382,100728357339466007982,9.29 badlapur cst started reaching dombivali  (sent from Thakurli Stn.),Aditya Sharma,02 Jul 10:36 AM,1530507996220,2018-07-02 10:36:36
383,109296646335784467647,Any announcements at kalyan station? (sent from Kalyan Stn.),SNEHAL VAISHNAV,02 Jul 10:36 AM,1530508001139,2018-07-02 10:36:41
384,101521777247430492154,slow train from kalyan....any updates?? (sent from Kalyan Stn.),Abbas Dahodwala,02 Jul 10:36 AM,1530508003126,2018-07-02 10:36:43
385,108141372028317960884,to panchavati nakalenge ki nahi pahile (sent from Kalyan Stn.),NITIN SALUNKE,02 Jul 10:37 AM,1530508050902,2018-07-02 10:37:30
386,101386740378539795585,bhai 40 minutes lagenge (sent from Kalyan Stn.),Kalpesh kk,02 Jul 10:37 AM,1530508055943,2018-07-02 10:37:35
387,101216708472273933075,kalyan to cst trains  (sent from Kalyan Stn.),Aaziz Taj,02 Jul 10:37 AM,1530508061696,2018-07-02 10:37:41
388,103770455101263055366,yes announcement are there (sent from Kalyan Stn.),SAGAR MATE,02 Jul 10:37 AM,1530508063419,2018-07-02 10:37:43
389,104590309605931756580,9.29 Badlapur train moving slowly . dont get down from train . do not panic  (sent from Parel),Ethiraj Bandal,02 Jul 10:37 AM,1530508066550,2018-07-02 10:37:46
390,117816900694570346638,track break between Kalyan and thakurli.... (sent from Kalyan Stn.),Anju Pandirkar,02 Jul 10:37 AM,1530508077216,2018-07-02 10:37:57
391,113752904291378194710,"In CR announcement  systems not properly using,  even in trains they not operate (sent from Kopar Stn.)",Jose Marattil,02 Jul 10:38 AM,1530508094299,2018-07-02 10:38:14
392,112293095593747242504,patri broken hogya (sent from Kalyan Stn.),Ranjan Sahu,02 Jul 10:38 AM,1530508094352,2018-07-02 10:38:14
393,107635585851882970180,कभी ठीक होगा  (sent from Mumbai Central Stn.),Sudhakaran Kp,02 Jul 10:38 AM,1530508109719,2018-07-02 10:38:29
394,102168339211991411329,what's the problem in kalyan station  (sent from Kalyan Stn.),atul tonpe,02 Jul 10:38 AM,1530508124839,2018-07-02 10:38:44
395,117816900694570346638,it'll take 30-40 minutes  (sent from Kalyan Stn.),Anju Pandirkar,02 Jul 10:38 AM,1530508131982,2018-07-02 10:38:51
396,109282995344195219924,काम चल रहा है (sent from Kalyan Stn.),Sarang Dudhankar,02 Jul 10:38 AM,1530508133431,2018-07-02 10:38:53
397,102252332240081606148,kaha pe huaa hai but i men which stn (sent from Bhandup),kaushal Sharma,02 Jul 10:38 AM,1530508136127,2018-07-02 10:38:56
398,115432589358971425008,read karo na!! (sent from Kalyan Stn.),PRADIP PATIL,02 Jul 10:39 AM,1530508161485,2018-07-02 10:39:21
399,100758556850796194264,thakurli me (sent from Kalyan Stn.),Rizwan Narlekar,02 Jul 10:39 AM,1530508174258,2018-07-02 10:39:34
400,105819565775244923352,ajun kalyan lach aahe ubhi (sent from Kalyan Stn.),ankit Shetye,02 Jul 10:39 AM,1530508174871,2018-07-02 10:39:34
401,107635585851882970180,panchavadi Kalyan Stn mey hu (sent from Mumbai Central Stn.),Sudhakaran Kp,02 Jul 10:39 AM,1530508179903,2018-07-02 10:39:39
402,112971814896759914059,are trains going towards badlapur,Bhavin Gala,02 Jul 10:39 AM,1530508188551,2018-07-02 10:39:48
403,108141372028317960884,me bhi (sent from Kalyan Stn.),NITIN SALUNKE,02 Jul 10:40 AM,1530508204092,2018-07-02 10:40:04
404,104100947508200890002,any update yar (sent from Kalyan Stn.),Deva Tikhande,02 Jul 10:40 AM,1530508236314,2018-07-02 10:40:36
405,102462538865212057227,wht the status of Kalyan  (sent from Tilak Nagar Stn.),Rajkumar Moota,02 Jul 10:40 AM,1530508251109,2018-07-02 10:40:51
406,100758556850796194264,slow train chu h kya Kalyan se (sent from Kalyan Stn.),Rizwan Narlekar,02 Jul 10:40 AM,1530508252443,2018-07-02 10:40:52
407,109131537241223498649,bhai fast track pe k slow?  (sent from Vithalwadi),Durgesh Tiwari,02 Jul 10:41 AM,1530508261865,2018-07-02 10:41:01
408,102462538865212057227,yes (sent from Tilak Nagar Stn.),Rajkumar Moota,02 Jul 10:41 AM,1530508263562,2018-07-02 10:41:03
409,104100947508200890002,slow train chalu hai kya (sent from Kalyan Stn.),Deva Tikhande,02 Jul 10:41 AM,1530508279345,2018-07-02 10:41:19
410,118134862494354220753,railway track has been broken down between kalyan and thakurli (sent from Kalyan Stn.),anand ramdhumal,02 Jul 10:41 AM,1530508282020,2018-07-02 10:41:22
411,101386740378539795585,"जीन लोगो को कर्जत से बदलापूर के बीच मे सीट मिली हो वो कृपया दुसरो को भी बैठने को देवे, क्यूकी अभी कुर्ला का टाईम हो गया हे (sent from Kalyan Stn.)",Kalpesh kk,02 Jul 10:41 AM,1530508288933,2018-07-02 10:41:28
412,118134862494354220753,railway track has been broken down between kalyan and thakurli (sent from Kalyan Stn.),anand ramdhumal,02 Jul 10:41 AM,1530508291605,2018-07-02 10:41:31
413,107819781086815499729,hii (sent from Kalyan Stn.),Sagar Garje,02 Jul 10:41 AM,1530508292502,2018-07-02 10:41:32
414,107765208201322211883,is there is block after kalyan towards kasara (sent from Mulund Stn.),Rohit Patharwal,02 Jul 10:41 AM,1530508301492,2018-07-02 10:41:41
415,113506574745445702766,train problem at kalyan  (sent from Kalyan Stn.),Milind Kale,02 Jul 10:41 AM,1530508311370,2018-07-02 10:41:51
416,100758556850796194264,No  announcement in train and even on platform also (sent from Kalyan Stn.),Rizwan Narlekar,02 Jul 10:41 AM,1530508316174,2018-07-02 10:41:56
417,105819565775244923352, kurla la kahitari problem zala aahe (sent from Kalyan Stn.),ankit Shetye,02 Jul 10:42 AM,1530508320682,2018-07-02 10:42:00
418,103005733665328437628,up fast problem between Kalyan and Dombivali (sent from Bhandup Stn.),Bhaskar Bangar,02 Jul 10:42 AM,1530508329765,2018-07-02 10:42:09
419,112971814896759914059,are trains going towards badlapur (sent from Vikhroli Stn.),Bhavin Gala,02 Jul 10:42 AM,1530508336467,2018-07-02 10:42:16
420,103005733665328437628,up fast problem between Kalyan and Dombivali (sent from Bhandup Stn.),Bhaskar Bangar,02 Jul 10:42 AM,1530508340481,2018-07-02 10:42:20
421,105856006982211906218,waiting at KAlyan stn since 1 hour. no train is available . neither fast nor slow. (sent from Kalyan Stn.),Kailash Chhoda,02 Jul 10:42 AM,1530508349303,2018-07-02 10:42:29
422,102120682288192280449,there are no trains from Kalyan to cst,shilpa tripathi,02 Jul 10:42 AM,1530508353044,2018-07-02 10:42:33
423,101216708472273933075,panchvati stilll at kalyan station (sent from Kalyan Stn.),Aaziz Taj,02 Jul 10:42 AM,1530508356597,2018-07-02 10:42:36
424,102462538865212057227,ok  (sent from Tilak Nagar Stn.),Rajkumar Moota,02 Jul 10:42 AM,1530508358730,2018-07-02 10:42:38
425,113098080511194857385,ha Bhai barabr he.... (sent from Kalyan Stn.),sagar ahire,02 Jul 10:42 AM,1530508361479,2018-07-02 10:42:41
426,105856006982211906218,towards cst (sent from Kalyan Stn.),Kailash Chhoda,02 Jul 10:42 AM,1530508375968,2018-07-02 10:42:55
427,107819781086815499729,hii (sent from Kalyan Stn.),Sagar Garje,02 Jul 10:42 AM,1530508377854,2018-07-02 10:42:57
428,109063912854981461449,whats the problem near by vikroli station (sent from Kalyan Stn.),Rohan Magar,02 Jul 10:43 AM,1530508383824,2018-07-02 10:43:03
429,103611654823426828374,train back to kalyan (sent from Diva Jn Stn.),rakesh pathak,02 Jul 10:43 AM,1530508386860,2018-07-02 10:43:06
430,105956031391274140474,as announcement is going on Kalyan stn all fast trains are haulted for the time being because there is some problem in fast track towards CSt still there is 9.58 fast and panchvati is haulting at station from past more than half an hour (sent from Kalyan Stn.),amit tiwari,02 Jul 10:43 AM,1530508388963,2018-07-02 10:43:08
431,105656611714605720886,train start hogayi problem solf ho gaya (sent from Diva Jn Stn.),Sanjay Chavan,02 Jul 10:43 AM,1530508396158,2018-07-02 10:43:16
432,109304139162680089670,hi (sent from Seawood Darave Stn.),amarnath ayyappa g,02 Jul 10:43 AM,1530508403197,2018-07-02 10:43:23
433,107231448025802600963,any updates?,Ataulla Naje,02 Jul 10:43 AM,1530508411349,2018-07-02 10:43:31
434,109063912854981461449,ok (sent from Kalyan Stn.),Rohan Magar,02 Jul 10:43 AM,1530508432192,2018-07-02 10:43:52
435,104100947508200890002,nhi hua problem solve (sent from Kalyan Stn.),Deva Tikhande,02 Jul 10:44 AM,1530508448241,2018-07-02 10:44:08
436,107231448025802600963,any updates,Ataulla Naje,02 Jul 10:44 AM,1530508448464,2018-07-02 10:44:08
437,107231448025802600963,any updates,Ataulla Naje,02 Jul 10:44 AM,1530508450252,2018-07-02 10:44:10
438,100301272921635582094,abhi trains normal start ho gayi hai kya?? (sent from Badlapur),Siddhesh Samjiskar,02 Jul 10:44 AM,1530508451120,2018-07-02 10:44:11
439,114147892533036077716,any problem at kalyan station..? ,vivek chendurkar,02 Jul 10:44 AM,1530508457596,2018-07-02 10:44:17
440,106139414170214504711,kalyan me trains ruki h...thane m announced kiya abhi (sent from Thane),Rahul Reddy,02 Jul 10:44 AM,1530508466982,2018-07-02 10:44:26
441,102462538865212057227,yes (sent from Tilak Nagar Stn.),Rajkumar Moota,02 Jul 10:44 AM,1530508470830,2018-07-02 10:44:30
442,113506574745445702766,ha ha ha  (sent from Kalyan Stn.),Milind Kale,02 Jul 10:44 AM,1530508474966,2018-07-02 10:44:34
443,104207832102682170180,"hi any news regarding fast trains being on hold at Kalyan station , trains diverted to slow track (sent from Kanjur Marg Stn.)",Rakesh Mishra,02 Jul 10:44 AM,1530508478242,2018-07-02 10:44:38
444,104207832102682170180,kya reason hai (sent from Kanjur Marg),Rakesh Mishra,02 Jul 10:45 AM,1530508519508,2018-07-02 10:45:19
445,106139414170214504711,cst ki trains late h...10_15 min (sent from Mulund),Rahul Reddy,02 Jul 10:45 AM,1530508519575,2018-07-02 10:45:19
446,109296646335784467647,thane me announcement kya kiya (sent from Kalyan Stn.),SNEHAL VAISHNAV,02 Jul 10:45 AM,1530508534952,2018-07-02 10:45:34
447,102338348257850566413,track tut gaya hai thakurli main (sent from Kalyan Stn.),Kíshør chaudhàri,02 Jul 10:45 AM,1530508539770,2018-07-02 10:45:39
448,109296646335784467647,thane me announcement kya kiya (sent from Kalyan Stn.),SNEHAL VAISHNAV,02 Jul 10:45 AM,1530508540273,2018-07-02 10:45:40
449,104207832102682170180,ok (sent from Vikhroli Stn.),Rakesh Mishra,02 Jul 10:45 AM,1530508553447,2018-07-02 10:45:53
450,111710264064701464854,10.37 CSMT fast Abhi kalyan Vithalvadi ke bich me hai  (sent from Vithalwadi),ShrutiKa Sawant,02 Jul 10:46 AM,1530508562405,2018-07-02 10:46:02
451,111148925508415362656,dombivli Ka fast track chalu hua kya ??? (sent from Kalyan Stn.),Pramod Surpur,02 Jul 10:46 AM,1530508563199,2018-07-02 10:46:03
452,104207832102682170180,ok (sent from Vikhroli Stn.),Rakesh Mishra,02 Jul 10:46 AM,1530508568905,2018-07-02 10:46:08
453,110539459475508649520,trains late hai?  (sent from Thane Stn.),Krisha Shah,02 Jul 10:46 AM,1530508590254,2018-07-02 10:46:30
454,103611654823426828374,bhandup ki train hai kya (sent from Mumbra Stn.),rakesh pathak,02 Jul 10:46 AM,1530508597347,2018-07-02 10:46:37
455,102462538865212057227,ha (sent from Tilak Nagar Stn.),Rajkumar Moota,02 Jul 10:46 AM,1530508599594,2018-07-02 10:46:39
456,109352687170527857567,but kahan prob hua hai (sent from Kalyan Stn.),lalit rane,02 Jul 10:46 AM,1530508604295,2018-07-02 10:46:44
457,110624913675008914881,hi (sent from Kalyan Stn.),Vishal Gaikwad,02 Jul 10:46 AM,1530508617457,2018-07-02 10:46:57
458,110624913675008914881,central line problem is there (sent from Kalyan Stn.),Vishal Gaikwad,02 Jul 10:47 AM,1530508639807,2018-07-02 10:47:19
459,116844719921950238247,panchavati departed from Kalyan station (sent from Kalyan Stn.),DeePak Pidiyar,02 Jul 10:47 AM,1530508642685,2018-07-02 10:47:22
460,103391182626276382824,asangav ki train h kya abhi (sent from Shahad Stn.),Rajat Dubey,02 Jul 10:47 AM,1530508645648,2018-07-02 10:47:25
461,105956031391274140474,on fast track trains are not running towards csmt (sent from Kalyan Stn.),amit tiwari,02 Jul 10:47 AM,1530508647599,2018-07-02 10:47:27
462,112734690448519330009,badlapur 9 :29 ki train Kaha pahuchi (sent from Bhandup Stn.),mohit Kumar,02 Jul 10:47 AM,1530508665093,2018-07-02 10:47:45
463,113506574745445702766,panchavati started from Kalyan (sent from Kalyan Stn.),Milind Kale,02 Jul 10:47 AM,1530508668953,2018-07-02 10:47:48
464,113889354423002645416,now panchwati starts from Kalyan (sent from Kalyan Stn.),Adv J.S.Salunke,02 Jul 10:47 AM,1530508669144,2018-07-02 10:47:49
465,104074941673049112168,"I am Kalyan station, train will not from last 30 minutes (sent from Kalyan Stn.)",Sufi Fakih,02 Jul 10:47 AM,1530508679599,2018-07-02 10:47:59
466,101216708472273933075,panchvati left from kalyan (sent from Kalyan Stn.),Aaziz Taj,02 Jul 10:48 AM,1530508680511,2018-07-02 10:48:00
467,109352687170527857567,yes (sent from Kalyan Stn.),lalit rane,02 Jul 10:48 AM,1530508680843,2018-07-02 10:48:00
468,110624913675008914881,hi,Vishal Gaikwad,02 Jul 10:48 AM,1530508683751,2018-07-02 10:48:03
469,113506574745445702766,still in kalyan (sent from Kalyan Stn.),Milind Kale,02 Jul 10:48 AM,1530508695927,2018-07-02 10:48:15
470,115895439080479601267,ye bhi jayrga (sent from Kalyan Stn.),sudhir vetal,02 Jul 10:48 AM,1530508697581,2018-07-02 10:48:17
471,104074941673049112168,any updates between Kalyan and Diva (sent from Kalyan Stn.),Sufi Fakih,02 Jul 10:48 AM,1530508717483,2018-07-02 10:48:37
472,113608925619725580349,what is problem for delay? (sent from Kalyan),prafull lonkar,02 Jul 10:48 AM,1530508721074,2018-07-02 10:48:41
473,109352687170527857567,panchavti train start ho gyi,lalit rane,02 Jul 10:48 AM,1530508727058,2018-07-02 10:48:47
474,109352687170527857567,kalyan se,lalit rane,02 Jul 10:48 AM,1530508732799,2018-07-02 10:48:52
475,113608925619725580349,what is problem for delay? (sent from Kalyan),prafull lonkar,02 Jul 10:49 AM,1530508742831,2018-07-02 10:49:02
476,109282995344195219924,Panchavati started from Kalyan (sent from Kalyan Stn.),Sarang Dudhankar,02 Jul 10:49 AM,1530508751358,2018-07-02 10:49:11
477,112247357803695141486,panchavati start from kalyan,Nihir Shah,02 Jul 10:49 AM,1530508752022,2018-07-02 10:49:12
478,109352687170527857567,i think track prob,lalit rane,02 Jul 10:49 AM,1530508759410,2018-07-02 10:49:19
479,113506574745445702766,tooo much late (sent from Kalyan Stn.),Milind Kale,02 Jul 10:49 AM,1530508761249,2018-07-02 10:49:21
480,104119167791656460460,9:45 Karjat to Cst moving form Kalyan now (sent from Ulhas Nagar Stn.),amol mardane,02 Jul 10:49 AM,1530508778431,2018-07-02 10:49:38
481,114102945346493256307,hello (sent from Kalyan Stn.),SHYAM DAGDE,02 Jul 10:49 AM,1530508791500,2018-07-02 10:49:51
482,102787691351933792260,are trains going well to cst sides,shraddha garud,02 Jul 10:49 AM,1530508795598,2018-07-02 10:49:55
483,100758556850796194264,Stuck at kalyan from last 1 hour (sent from Kalyan Stn.),Rizwan Narlekar,02 Jul 10:49 AM,1530508795968,2018-07-02 10:49:55
484,104074941673049112168,any updates between kalyan diva (sent from Kalyan Stn.),Sufi Fakih,02 Jul 10:49 AM,1530508798114,2018-07-02 10:49:58
485,115390027979321416478,what is the problem (sent from Neral),Avinash Singh,02 Jul 10:50 AM,1530508813887,2018-07-02 10:50:13
486,113769279114234435783,रेल्वे रुळला तडे गेले आहेत कल्याण मध्ये (sent from Ambivli Stn.),Abhishek Ambekar,02 Jul 10:50 AM,1530508813947,2018-07-02 10:50:13
487,109352687170527857567,ok (sent from Kalyan),lalit rane,02 Jul 10:50 AM,1530508827057,2018-07-02 10:50:27
488,110712316586692365579,where fast local (sent from Dombivli Stn.),vinit telang,02 Jul 10:50 AM,1530508833491,2018-07-02 10:50:33
489,104702385767255178320,9:46 CSTM train is stuck at Kalyan Station from last one hour please provide support by Central railway  (sent from Kalyan Stn.),Makarand Patil,02 Jul 10:50 AM,1530508841638,2018-07-02 10:50:41
490,109352687170527857567,yes (sent from Kalyan),lalit rane,02 Jul 10:50 AM,1530508843661,2018-07-02 10:50:43
491,100758556850796194264,Slow chalu h kya  (sent from Kalyan Stn.),Rizwan Narlekar,02 Jul 10:50 AM,1530508844443,2018-07-02 10:50:44
492,114102945346493256307,Panchvati Stopped at Kalyan Since 45 minutes...what Happened towards CSMT end (sent from Kalyan Stn.),SHYAM DAGDE,02 Jul 10:50 AM,1530508847091,2018-07-02 10:50:47
493,109296646335784467647,Panchvati started but problem solved or not (sent from Kalyan),SNEHAL VAISHNAV,02 Jul 10:50 AM,1530508850063,2018-07-02 10:50:50
494,111148925508415362656,fast track abhi abhi chalu hua hai Kalyan se (sent from Kalyan Stn.),Pramod Surpur,02 Jul 10:50 AM,1530508858472,2018-07-02 10:50:58
495,106308384377406284812,wtat is the problem?,jeetu bhoir,02 Jul 10:51 AM,1530508869901,2018-07-02 10:51:09
496,111148925508415362656,track tuta tha  (sent from Kalyan Stn.),Pramod Surpur,02 Jul 10:51 AM,1530508884432,2018-07-02 10:51:24
497,109099713648808004830,status of karjat Cst train ? (sent from Neral Stn.),Neha Joshi,02 Jul 10:51 AM,1530508893671,2018-07-02 10:51:33
498,109099713648808004830,10 38 ? or 11 01 ? (sent from Neral Stn.),Neha Joshi,02 Jul 10:51 AM,1530508902040,2018-07-02 10:51:42
499,107517213786018634300,trace issue between Kalyan dombivali (sent from Vithalwadi),siddhesh yadav,02 Jul 10:51 AM,1530508903920,2018-07-02 10:51:43
500,113769279114234435783,what status now (sent from Ambivli Stn.),Abhishek Ambekar,02 Jul 10:51 AM,1530508905884,2018-07-02 10:51:45
501,112532785062267036776,tracks tut gaya hai (sent from Vithalwadi),Akash Gupta,02 Jul 10:51 AM,1530508914135,2018-07-02 10:51:54
502,112921589815727493657,any problems  (sent from Shahad Stn.),arun singh,02 Jul 10:52 AM,1530508931568,2018-07-02 10:52:11
503,107517213786018634300,trains are 30-40 min late (sent from Shahad),siddhesh yadav,02 Jul 10:52 AM,1530508948596,2018-07-02 10:52:28
504,106308384377406284812,current status ? (sent from Vithalwadi),jeetu bhoir,02 Jul 10:52 AM,1530508950756,2018-07-02 10:52:30
505,105208393957103538545, panchavati express just left kalyan station for mumbai (sent from Kalyan Stn.),pravin m,02 Jul 10:52 AM,1530508964116,2018-07-02 10:52:44
506,105208393957103538545, panchavati express just left kalyan station for mumbai,pravin m,02 Jul 10:53 AM,1530508988167,2018-07-02 10:53:08
507,101075493027818412649,10:47 status (sent from Thane Stn.),Asir Sam,02 Jul 10:53 AM,1530508988292,2018-07-02 10:53:08
508,107517213786018634300,trace issue between Kalyan dombivali (sent from Shahad),siddhesh yadav,02 Jul 10:53 AM,1530508995629,2018-07-02 10:53:15
509,113769279114234435783,news say broken relway trak between kalyan... (sent from Ambivli Stn.),Abhishek Ambekar,02 Jul 10:53 AM,1530508998320,2018-07-02 10:53:18
510,109839397026948816412,slow trains are working fine.  (sent from Kalyan),vishwajeet nikam,02 Jul 10:53 AM,1530509019799,2018-07-02 10:53:39
511,118223802893842977212,kalyam me train ka kuchh prob hua hai kya  (sent from Rabale),Pravin Pandey,02 Jul 10:53 AM,1530509028331,2018-07-02 10:53:48
512,109807157549444510002,when 10;54 cst will arrive????,Shakil Malik,02 Jul 10:53 AM,1530509029225,2018-07-02 10:53:49
513,109839397026948816412, yes track broken between kalyan thakurli (sent from Kalyan),vishwajeet nikam,02 Jul 10:54 AM,1530509057662,2018-07-02 10:54:17
514,103765030110197947709,since 1 hr i m standing in train at kalyan station plat form no 6... (sent from Kalyan Stn.),Mahesh Kene,02 Jul 10:54 AM,1530509060185,2018-07-02 10:54:20
515,108257104401535677633,is kalyan-karjat trains are working (sent from Ambernath Stn.),Sakshi Pawar,02 Jul 10:54 AM,1530509064120,2018-07-02 10:54:24
516,104269715594733408502,any update of fast train from kalyan onwords to cst  (sent from Kalyan Stn.),nisar hashmi,02 Jul 10:54 AM,1530509073420,2018-07-02 10:54:33
517,105856006982211906218,slow train working fine from Kalyan to CST (sent from Kalyan),Kailash Chhoda,02 Jul 10:54 AM,1530509079232,2018-07-02 10:54:39
518,107517213786018634300,I m stuck between shahad and Kalyan cence last 30 min in slow train. (sent from Vithalwadi),siddhesh yadav,02 Jul 10:54 AM,1530509086203,2018-07-02 10:54:46
519,103765030110197947709,no one train moving towards cst from kalyan since 1 hr (sent from Kalyan Stn.),Mahesh Kene,02 Jul 10:55 AM,1530509101494,2018-07-02 10:55:01
520,106746322169969081557,is there any problem on fast up line ?,Dhananjay Mishra,02 Jul 10:55 AM,1530509103903,2018-07-02 10:55:03
521,110056978095155918618,WHAT IS CURRENT STATUS OF FAST TRAIN FROM KALYAN (sent from Dombivli Stn.),maulik mehta,02 Jul 10:55 AM,1530509107401,2018-07-02 10:55:07
522,103765030110197947709,yes (sent from Kalyan Stn.),Mahesh Kene,02 Jul 10:55 AM,1530509122024,2018-07-02 10:55:22
523,109839397026948816412,not sure but fast local also started  (sent from Kalyan),vishwajeet nikam,02 Jul 10:55 AM,1530509132217,2018-07-02 10:55:32
524,105856006982211906218,there was problem,Kailash Chhoda,02 Jul 10:55 AM,1530509133186,2018-07-02 10:55:33
525,105856006982211906218,just now 1 fast train left kyn stn to cet (sent from Thakurli),Kailash Chhoda,02 Jul 10:56 AM,1530509160231,2018-07-02 10:56:00
526,106825790879890834835, kurla mai taranfiromer fat gaya (sent from Byculla),Maviya Karjikar,02 Jul 10:56 AM,1530509167715,2018-07-02 10:56:07
527,110056978095155918618,KALYAN SE FAST TRAIN NIKLA KYA (sent from Dombivli Stn.),maulik mehta,02 Jul 10:56 AM,1530509173237,2018-07-02 10:56:13
528,109706851332212847416,Whats a problem of train (sent from Badlapur),Aditya Saraf,02 Jul 10:56 AM,1530509217092,2018-07-02 10:56:57
529,100291597242546282957,any proublem at kalyan station (sent from Titwala Stn.),Farzan Ahmed,02 Jul 10:57 AM,1530509222894,2018-07-02 10:57:02
530,118327244095257896562,fast train kitna late hai (sent from Diva Jn),rampalat prajapati,02 Jul 10:57 AM,1530509228379,2018-07-02 10:57:08
531,115374608489839934285,no (sent from Kalyan Stn.),Naresh kumar,02 Jul 10:57 AM,1530509233648,2018-07-02 10:57:13
532,113484415562075840393,fast trains late he bohot (sent from Kalyan Stn.),ruchika singh,02 Jul 10:57 AM,1530509242356,2018-07-02 10:57:22
533,115374608489839934285,sab ghar jaao (sent from Kalyan Stn.),Naresh kumar,02 Jul 10:57 AM,1530509263848,2018-07-02 10:57:43
534,116958772376049805474,9.29 badlapur train kahan pahunchi? (sent from Kalyan Stn.),koushal deepika,02 Jul 10:57 AM,1530509266946,2018-07-02 10:57:46
535,103770455101263055366,finally Panchavati express moves from kalyan,SAGAR MATE,02 Jul 10:57 AM,1530509268552,2018-07-02 10:57:48
536,118327244095257896562,😥 (sent from Diva Jn),rampalat prajapati,02 Jul 10:57 AM,1530509269521,2018-07-02 10:57:49
537,103770455101263055366,finally Panchavati express moves from kalyan (sent from Thakurli Stn.),SAGAR MATE,02 Jul 10:57 AM,1530509269533,2018-07-02 10:57:49
538,104074941673049112168,10:03AM fast train from Kalyan any status (sent from Kalyan Stn.),Sufi Fakih,02 Jul 10:57 AM,1530509270639,2018-07-02 10:57:50
539,107607415374207708555,fast train approx 35 - 40 mins late hai.  kurla slow gayi abhi Kalyan se. (sent from Kalyan Stn.),Harsha Sonawane,02 Jul 10:57 AM,1530509278175,2018-07-02 10:57:58
540,104445795381284711634,is there is any problem in kalyan (sent from Shahad),prakash kharwar,02 Jul 10:58 AM,1530509283011,2018-07-02 10:58:03
541,118327244095257896562,practicals hai college mein late ho jaunga (sent from Diva Jn),rampalat prajapati,02 Jul 10:58 AM,1530509284920,2018-07-02 10:58:04
542,108836886283817245319,abhi fast rain nikali he kalyan se (sent from Kalyan Stn.),Movies Entertainment,02 Jul 10:58 AM,1530509296535,2018-07-02 10:58:16
543,104445795381284711634,is there is any problem in kalyan (sent from Shahad),prakash kharwar,02 Jul 10:58 AM,1530509296862,2018-07-02 10:58:16
544,104074941673049112168,9:58AM fast train now start (sent from Kalyan Stn.),Sufi Fakih,02 Jul 10:58 AM,1530509301482,2018-07-02 10:58:21
545,110890573803248283094,9.58 cst fast Nikla jst Kalyan se (sent from Kalyan Stn.),venkatesh vivek,02 Jul 10:58 AM,1530509304902,2018-07-02 10:58:24
546,117454171115033413605,kalyan se ambernath train ke kya status hai (sent from Kalyan),Farooque Shaikh,02 Jul 10:58 AM,1530509313280,2018-07-02 10:58:33
547,118429801113802519937,kalyan se train start ho gya,Ghanshyam Shrivastav,02 Jul 10:58 AM,1530509330225,2018-07-02 10:58:50
548,116958772376049805474,train from kalyan starts now (sent from Kalyan Stn.),koushal deepika,02 Jul 10:58 AM,1530509336377,2018-07-02 10:58:56
549,104074941673049112168,no idea (sent from Kalyan Stn.),Sufi Fakih,02 Jul 10:58 AM,1530509338867,2018-07-02 10:58:58
550,115374608489839934285,Kalyan se Abhi fast train nikli h (sent from Kalyan Stn.),Naresh kumar,02 Jul 10:58 AM,1530509338912,2018-07-02 10:58:58
551,104074941673049112168,no idea (sent from Kalyan Stn.),Sufi Fakih,02 Jul 10:59 AM,1530509346006,2018-07-02 10:59:06
552,104269715594733408502,ni (sent from Kalyan Stn.),nisar hashmi,02 Jul 10:59 AM,1530509352220,2018-07-02 10:59:12
553,115171593541248909495,perfect 1hr late (sent from Kalyan Stn.),Murtuza Fatakdawala,02 Jul 10:59 AM,1530509353068,2018-07-02 10:59:13
554,104074941673049112168,"yes, it's railway, (sent from Kalyan Stn.)",Sufi Fakih,02 Jul 10:59 AM,1530509389408,2018-07-02 10:59:49
555,117454171115033413605,pls confirm (sent from Kalyan),Farooque Shaikh,02 Jul 11:00 AM,1530509446917,2018-07-02 11:00:46
556,101780817938438781813,yes (sent from Kalyan),Sameer Gosavi,02 Jul 11:01 AM,1530509464675,2018-07-02 11:01:04
557,109807157549444510002,kab aayegi 10:54 fast for cst? (sent from Kalyan Stn.),Shakil Malik,02 Jul 11:01 AM,1530509472552,2018-07-02 11:01:12
558,112625741912332060759,Ulhasnagar se 1055 fast nikli just.1059 ko (sent from Ulhas Nagar Stn.),Chirag Rawal,02 Jul 11:01 AM,1530509494186,2018-07-02 11:01:34
559,111022794569059442311,it's train running on time  (sent from Badlapur Stn.),jitendra saroj,02 Jul 11:02 AM,1530509534165,2018-07-02 11:02:14
560,115800687667471894069, why trains are late (sent from Shahad),Deepti Khatuja,02 Jul 11:02 AM,1530509534635,2018-07-02 11:02:14
561,117454171115033413605,you mean start hugi hai (sent from Kalyan),Farooque Shaikh,02 Jul 11:02 AM,1530509555447,2018-07-02 11:02:35
562,115800687667471894069,30 min late (sent from Shahad),Deepti Khatuja,02 Jul 11:02 AM,1530509555478,2018-07-02 11:02:35
563,114519632160115351612,fast train started moving from kalyan (sent from Kalyan Stn.),Joseph Fernandes,02 Jul 11:02 AM,1530509555700,2018-07-02 11:02:35
